API_Gravity,Inlet_BSW,Inlet_Salt_PTB,Temperature_C,Wash_Water_Percent,Emulsion_Thickness_mm
26.58878699,2.015311799,25.929351,142.2871462,5.099023259,28.01181563
26.97826177,0.61291114,25.96584252,149.0510686,2.654047917,23.52061253
43.26680639,0.741297464,26.48765461,113.0625446,4.963309366,35.49444299
20.61611012,0.659810372,35.12399363,147.5214723,2.902134444,28.76639595
37.4172247,1.335957769,24.15069015,124.3709765,4.532687562,24.03705837
38.13315977,0.87238602,32.2191805,147.6575843,2.372975796,29.64712402
40.90946444,0.469974519,28.38887966,135.953573,7.141355596,23.38276381
44.36098277,1.187616189,46.7648024,145.6097725,2.079080518,27.20925568
44.39004798,2.197377373,40.17503978,141.433321,7.635938837,22.60191099
21.63191894,1.469326852,42.68147162,111.1199097,7.177350936,54.66464581
40.54598307,2.208005454,20.5291947,112.6177001,6.515648435,29.59292732
36.15774834,0.570093244,26.27510827,131.0297842,7.895303494,27.04061641
36.18355336,0.500737297,11.05827238,115.1847608,2.322919983,36.48997052
23.20874817,1.481385102,15.41873536,128.4413696,5.849582636,31.52976015
36.25467916,1.211989364,23.2527116,148.1852119,7.095812543,23.68917572
44.56206452,1.68441434,13.27318607,121.7902915,2.759702579,19.11334528
42.79546424,2.007104298,40.13162002,129.5565086,5.508649872,16.37993834
30.97826652,1.90313751,59.9065058,125.3703852,4.363531452,38.72304474
20.99869933,2.361426817,15.0407607,135.1930786,4.61496268,42.76101143
29.05733725,1.055815382,51.06151063,117.7537972,7.475144512,44.92138238
40.65975779,0.595328181,15.94081236,120.3975716,5.231908702,25.20718012
37.53747754,1.422190336,43.49570094,144.3507141,2.559572269,33.51369473
31.48359139,0.365783488,42.15788015,142.453449,7.623297043,25.46444971
21.37753838,0.793242696,55.13584674,141.5675876,3.111267023,31.42896809
30.6723682,0.598931333,15.69728068,140.8367844,7.355820899,21.79427468
31.72562349,1.05175292,25.7722233,128.3774997,7.825524327,26.57561325
43.21388832,0.36691978,14.53898802,139.1556309,7.267024779,23.82050012
36.02715259,0.176420187,30.36916629,125.4881927,6.062802667,24.36015
27.79132292,1.676305611,55.57965868,114.0283832,6.461310919,47.13392369
33.13295661,1.564597548,49.07615755,125.7349857,6.199203463,28.13866837
21.6513827,1.800061446,46.14500502,116.3465218,4.763146327,53.91887861
44.31420589,1.684927457,36.65137524,125.6340672,3.646518312,21.62932107
29.00149755,0.374307235,54.17428712,121.8970086,3.71001638,35.52948548
31.94668387,0.798589315,32.47208991,133.9664267,6.387007168,21.0243148
28.88209936,0.410863864,17.48428336,124.4616166,5.75621869,27.67987995
37.06279325,2.123133765,51.87926116,138.2235865,5.509304204,24.64197113
36.55580396,1.892568773,23.9819164,130.4858672,5.915653028,17.45068659
37.88305776,0.583664807,12.68167705,146.7796911,6.648717413,16.96796072
26.70358074,0.919142177,16.30190153,113.6410174,6.490045488,46.90081609
27.89171203,2.419875981,40.45294581,137.5083675,2.632378435,47.96158931
23.13128078,1.525982459,40.3540982,136.8958751,4.178210298,28.75040736
36.3877493,2.022773434,23.00915855,148.0250619,3.583802821,32.26059767
20.99492818,0.735018483,46.3590074,124.8620747,5.229431973,33.30768971
34.94205839,0.604127008,48.68200777,122.2175188,2.368496494,38.45346118
41.74239712,1.981400629,56.02513131,116.8957378,6.574784285,27.35625386
42.27080371,1.746093893,39.24687493,120.6115406,2.639164003,32.62854111
31.22594401,1.73434703,48.97116821,130.0756309,3.628412155,35.00845577
31.48259221,1.426322996,47.65498399,143.5085185,6.696449031,24.58966287
21.92422958,1.452588023,22.89045242,121.3714641,2.309359898,52.40586007
36.76912564,1.865674013,25.5112964,116.3096847,5.961206411,26.38706903
40.53148551,0.748005955,33.92411979,120.8851388,7.546869631,36.90213828
26.11637637,0.946644318,10.95194838,114.037079,5.705826903,44.23672479
30.53252204,2.191928249,24.86988866,147.0678167,6.275944924,31.18333596
40.97098342,0.841276482,33.69414367,144.9049661,6.753601235,18.65110505
41.92801169,1.411142971,15.40346476,122.3396687,3.333477933,23.96730837
26.07949951,1.786334714,16.31379439,119.8795126,5.485783508,35.00547888
33.76426586,2.499819584,33.16183679,146.2158926,3.854340296,34.17834749
24.81232877,1.144699196,46.54825158,110.0708781,3.496972275,64.36403801
22.5469691,1.127422904,51.68744655,134.0231011,3.154738491,37.55308858
42.77801253,2.122212111,37.31569488,146.6401504,5.512583692,27.01451769
40.51268761,2.033207467,33.73744938,130.3422996,6.767191559,16.15285095
39.00087255,1.854582116,29.21402842,110.1186784,7.255334385,37.49568849
21.21915797,1.21175113,19.64744962,118.7548572,4.571515677,40.75828298
41.09321982,0.877453888,17.32810014,146.8976638,4.237394001,17.11302728
30.9511019,1.560953158,49.59482258,110.680897,6.123841413,48.56453344
28.55987808,2.202935904,33.25033161,125.7911906,6.682155451,27.88646623
33.66190903,2.2210659,49.51601227,141.5897891,3.51991602,38.39595368
22.28383107,0.360396028,45.2041518,143.5236397,3.783745305,19.40784504
38.91616373,1.128040681,19.69479572,129.1043173,5.200359915,17.71200344
34.56087692,1.215332695,35.51536321,119.2993501,4.666314127,31.82161176
24.66475242,2.446276882,32.20083152,133.9881887,6.234726398,33.42014761
24.70580499,1.727195237,31.1936753,120.5511213,5.026909946,38.96144918
24.60621629,1.077391401,37.12855246,120.2105703,2.669594634,46.36350539
21.42505969,0.162538926,59.10409505,142.3039905,2.995719169,22.16904721
34.69496123,1.456924384,50.64502988,116.1706334,7.411453063,39.36297603
41.00870444,0.330582342,55.18562158,110.2208591,3.364390189,52.55613495
20.43745535,2.102679898,11.48197916,123.4710087,2.300516549,60.69439114
21.22511612,1.906044785,17.01681834,129.6389582,6.38872735,30.1785868
34.31925692,1.205221984,14.23818301,138.2032157,6.104066863,19.98056661
40.48739213,1.130105871,23.16155025,141.2446103,5.600456112,15.95155693
28.16847226,2.253613517,32.0946246,136.5407684,5.013536927,31.67838966
28.74035997,0.792300041,42.10266238,135.0603552,7.817482124,29.64732582
34.90866244,0.697647909,35.04156331,136.6299489,2.718993776,24.07830732
26.85532223,2.354073839,55.15919575,120.8610607,5.060976695,42.71315177
20.66520915,2.042190008,56.99279794,125.2944529,5.384269661,44.88387068
38.38071295,2.069501423,18.17604756,134.65746,2.13495751,34.72334802
35.64124782,0.568465154,52.64564601,112.6228264,4.471954549,45.92877
34.51889998,0.443910379,34.0861102,121.813014,6.696812752,33.09452823
38.54210322,0.16247092,32.66647357,126.2567578,4.826592531,20.74205406
36.88077094,0.668899621,49.24696742,131.3376273,7.251670699,26.25255904
25.1470497,1.95805718,14.65702545,129.4592843,5.868793591,27.38346693
28.81202617,0.676092205,54.12465637,138.7252751,6.596512184,21.70200874
23.15275354,1.849847881,43.54316773,128.937067,6.826880811,33.9274829
23.24642534,0.704579837,53.76308038,146.1651994,6.137001437,24.49482421
36.90489366,1.048701995,59.72387889,125.2127337,6.49628396,29.94920438
41.46500267,2.459589496,35.90022262,131.0148682,6.171863239,16.00786965
44.0683146,0.687548155,14.6631099,110.1284156,5.302782491,39.01673704
35.70867794,1.003289506,18.32619315,122.4191183,5.399197794,25.8293918
24.60253308,0.822609233,26.18091213,144.6629191,3.139308696,23.76711005
22.64125864,0.363099967,15.17764711,123.3430558,6.9646354,33.78362353
40.32127429,1.275745941,50.76709131,120.1274533,3.872823883,28.7022254
34.46891191,1.008857592,24.84339255,131.7414785,5.214421295,18.74092886
35.45712553,1.767729006,58.7943094,113.1492039,3.497273348,49.52841546
39.53655222,2.062226913,45.1295716,131.2642053,6.175189875,15.00547259
37.58193069,1.406199315,18.67151851,122.1466319,7.851013713,31.15698306
40.86145632,0.177271413,33.80213235,125.3241156,6.811641408,32.59858836
21.40534764,1.585413655,33.34421108,141.6546002,5.714572891,28.32906983
38.68801592,0.232937752,34.62558292,136.4785607,5.405039202,16.85804794
41.27131893,1.579255177,36.78455853,127.8442437,4.938627544,16.82625234
27.15337606,1.744071878,11.55865412,133.1006525,3.229828591,32.74375259
36.01118185,0.574642306,44.31505629,140.6743502,4.088060311,22.71193412
27.8540516,2.066430757,34.35958876,139.8313498,4.438364445,28.2974323
43.94927666,2.286604316,49.54826994,117.4128684,7.667414449,26.92090457
20.83558931,2.051408714,50.76747866,122.0367689,4.553497124,50.4497893
34.4948211,0.832262057,21.5267561,123.9294772,5.517142129,26.40945786
24.16258868,1.50794323,12.42114732,117.5016916,7.534547244,38.6630688
37.80550513,2.295556358,45.16169281,110.4864582,5.110558447,39.88602517
24.39725709,0.869595343,58.88813942,116.9586908,3.508698679,49.04175297
25.88458155,2.068066773,32.33289933,142.3297731,4.28603664,34.61667799
32.35927028,0.122740315,22.98064048,131.8368181,4.253235203,16.25691325
42.87087375,0.108752087,17.83359473,123.6663211,6.288305388,24.2484995
25.2928593,1.923307985,24.37227987,134.3337778,3.776724383,34.03149042
23.60600053,1.927474197,26.39597757,139.593365,6.381731467,27.36320133
38.9744208,1.993545251,31.19373717,124.1771113,7.335456271,23.69408708
32.51548831,2.332064411,42.77035616,128.6429937,4.01643807,32.32110402
42.79462781,0.382975148,23.6581528,112.5685287,2.812046601,41.36767978
23.66536393,0.656763964,12.54883817,133.8836214,5.831326106,16.01599679
36.14819733,2.268939809,28.66393058,124.2562838,4.165126805,30.01428476
25.82197865,0.525366875,52.78148081,127.3409459,5.203917003,27.72838892
23.91901072,1.737350242,34.91757554,126.9040247,5.804993791,32.70313492
37.08573538,1.3731112,58.23918789,135.2963715,4.446457664,22.62415526
34.8421155,0.299664824,35.18107655,132.898614,7.548166711,27.3096177
38.87068646,0.784632789,23.79494085,126.8842419,4.397687925,19.10407338
27.73656441,1.348893319,19.66569986,110.6782009,3.844245963,54.60227518
31.19929141,2.14564028,44.72622484,134.8385046,7.314051327,28.00282776
30.13679191,1.798092375,36.81906429,145.183099,2.817810341,37.92076814
44.6022366,1.592519587,40.19994645,140.7820629,2.745253573,23.98402579
27.30622392,1.290478936,47.75633947,149.2646253,7.614189246,31.94623178
27.37043096,0.816841561,46.29517321,115.5630135,3.253810485,48.97941263
28.86370522,0.386187787,12.16816501,118.9008021,2.890624422,34.65115236
34.11485203,1.081782483,50.12859526,131.5706986,5.211009824,24.56697963
26.30806861,0.168444385,36.63516535,119.4352681,2.280730797,41.9442435
42.88224851,0.606534134,29.58542654,111.3819913,5.720090004,44.81297069
26.64213912,1.137960102,36.87597131,126.091531,4.71758479,29.56990824
42.39539329,1.104652446,40.62257242,121.5057894,5.842471786,26.85068607
22.58687659,0.206309034,17.47531549,120.5504338,3.703621421,33.16933186
36.41406756,1.513744368,30.87076977,148.1269127,7.432833286,24.19580181
42.67463796,1.419242214,26.77931051,119.5381647,3.623484276,22.3284809
24.21873596,0.28745033,27.52044724,115.1773028,5.825388113,50.02939449
44.208174,2.363591326,14.56674692,115.0127703,7.670551104,22.95415458
31.32208401,0.338518669,17.9921744,142.2529629,4.40485573,14.96943449
43.64287771,2.151601963,18.09160338,138.593923,2.96855917,20.31205033
36.92050109,0.100743357,28.66123716,115.1794478,2.410294855,43.6164268
27.53967175,2.217474628,54.72457724,118.7901248,7.778107981,44.63491691
24.70756312,0.147327357,20.3013686,139.8937203,6.582208916,21.64108165
27.59337616,1.918748877,30.80962538,120.9846559,7.51371236,36.11393637
22.32543523,0.968057947,25.58047076,149.261683,6.192998319,22.2338873
23.59669916,1.87172032,49.36916563,131.6228027,4.054691025,39.61018009
22.61651101,1.064188493,12.50632162,117.6803188,2.738099516,46.74184384
30.57358859,0.270179014,19.82716978,144.3523382,7.575841156,22.6612215
39.88945941,1.942016069,20.53207712,122.7790218,4.937714265,20.40281678
23.53458886,0.271006445,59.64814002,121.5522942,4.379053978,36.59216105
23.25801083,2.313089046,38.5387509,123.0976493,5.466752367,42.75857655
36.08572374,0.222337686,16.94791322,140.7278899,2.639355929,15.47091393
24.92957455,1.250380667,23.60995696,116.928518,3.855222916,45.99153994
22.44025095,1.835282634,18.39110471,125.2714312,5.827256643,36.66995479
24.17121446,1.043791516,16.23022848,111.2333109,2.600737678,59.84829822
43.0932849,0.621360339,49.85910142,143.0650647,2.811456554,20.06132854
40.53678132,1.921818307,34.78763143,123.6287507,5.063527185,18.61693113
28.85161406,1.982307291,41.56050684,119.9269168,5.740742748,37.96896434
36.39551918,2.314467961,26.56256235,133.1957297,3.122010235,29.77375137
33.43189184,1.002796265,37.6847543,138.1996754,2.198507807,29.58740535
36.92810659,1.315004163,22.87845163,142.5158415,7.750201357,26.29104404
37.06677881,0.971508263,25.40181375,123.9113978,2.164955947,30.57973687
35.71835038,0.716996372,42.61189722,142.492034,2.012312249,26.21305215
26.65253421,1.902479108,17.5175063,128.59524,3.940043413,35.01381189
20.97516052,0.915164428,40.86109296,114.0456907,3.334719013,58.49604627
31.38916955,1.127558661,52.61174082,143.8522993,5.441518173,24.94837775
42.27434712,1.068816778,16.02116131,131.9053913,7.365253261,18.73876976
34.23743146,1.810386942,54.87306403,134.0987829,4.886646035,23.05352517
40.80977604,2.302709503,13.97228401,147.4996508,6.639807253,22.91640524
44.79060857,1.700214547,27.44546135,132.3660594,7.455362231,15.91313022
24.0904051,1.231798231,40.52546576,110.2233412,3.136397922,65.73796045
37.29444098,1.970092275,37.97073801,144.8246336,4.929865317,26.62367062
36.85733934,1.638331178,14.81955362,121.3900432,5.852419998,22.03099037
44.49888618,0.245464857,49.94565839,130.0706768,3.991299428,18.92096306
44.64001835,0.329592607,58.65766466,118.1954641,6.438512666,40.72180057
37.16696529,0.191000666,19.06141446,121.8793427,6.231889851,28.86123087
26.0903698,1.196359183,54.75654849,137.4659539,4.526565705,26.20429718
39.96389595,2.082048242,37.84047211,127.182934,2.527722521,36.01959581
22.67572836,0.851399606,56.79668856,135.0852252,2.069412701,38.06474354
39.5174826,1.021984439,18.80429792,142.9430277,4.216097373,16.72682363
42.7549031,2.28274506,49.60106966,123.6328809,2.492413071,34.36715554
29.57083487,2.108568269,12.98907877,132.7336015,6.689746659,20.66864127
35.76588237,1.69611547,54.15982234,141.1035157,4.0059547,26.34389338
30.7535683,0.740329077,43.70797111,138.6049277,5.996589655,21.81200234
30.94412637,0.380899558,28.5127392,131.5937374,4.078273924,18.70241738
27.75927223,0.138541174,19.52334117,125.3353404,6.775630501,25.64345347
39.05324051,0.356825614,50.82665493,126.3000792,7.33047498,34.32589348
43.4044141,0.802231465,40.16206607,127.3254085,7.025084896,24.2021664
43.51877148,1.424296153,28.02079265,123.9538212,4.906841384,19.03913616
24.36953212,0.253600199,32.19179124,137.9630254,2.503709665,28.05727046
41.86859124,0.426946668,51.3271328,115.0166101,4.230266635,39.88256161
38.43578604,0.534593686,26.94635967,148.6981648,4.546735968,18.30250463
26.32093502,1.616757023,14.48163391,141.1594201,7.761524065,25.94372688
21.68211532,1.577895518,55.56410861,121.9265221,5.392983831,40.37858738
26.69993167,1.421837743,29.36718698,111.7019028,5.845077397,51.46179188
42.80520592,0.701203419,27.41937556,138.4521269,6.692021486,17.05036011
35.82946687,0.990687259,20.21998094,139.3743618,5.409214803,14.73903169
38.02636652,0.332055319,54.87112856,148.5449044,5.590907655,25.30162218
26.42880878,0.643505449,20.87526668,120.1482223,3.471966784,35.58755726
37.98470389,2.254492544,41.8336434,113.3090036,2.353199645,52.92579311
20.70303766,2.451260191,54.03825058,146.6053903,6.328315275,47.02500691
29.38303364,1.654383006,11.74568073,120.3459614,7.092108184,30.77849375
35.66883371,2.300375901,51.43958527,138.8612579,4.4720011,30.63692283
23.65241414,1.642580561,30.52997108,112.4263855,5.293486719,50.59143543
40.57508936,0.179671567,42.89872876,140.4233922,3.843711364,17.39826011
25.87578247,2.492230204,28.62022816,115.0810359,4.701323561,52.45833255
36.30702782,0.337485524,44.77581282,137.8234539,3.253338358,18.69886185
30.12992856,1.738340323,22.71474573,131.2937219,6.559320849,26.15272797
34.90108989,0.706806887,11.09652712,148.2195252,4.951470727,15.90765048
22.68626382,1.040754671,57.38937574,111.4767057,5.282939319,60.01171526
20.42282,1.650242044,10.8183882,121.6819498,2.22252847,60.7068734
42.73911068,1.147569638,51.20496448,112.7803567,5.734390354,43.56084914
26.74075022,0.701310541,18.45687967,145.1679054,3.215934872,20.68297394
40.49192507,0.902670849,29.61101143,133.7560461,4.300367866,16.10899985
44.98375751,0.919715481,51.12461883,131.3987845,4.476294201,15.53510053
25.28578145,2.402377371,20.29660752,115.2583157,4.692395585,50.33552832
26.62926853,2.016671238,53.28538028,129.5612903,3.364618335,43.56691969
36.57149469,1.200517052,34.88794696,125.9481462,7.100661348,24.7508261
44.13621587,0.579570209,28.30767314,122.6300747,4.567100904,24.55630291
42.8953587,2.046438665,43.12188734,140.8875582,5.672806747,19.23497152
32.571888,0.477237932,27.0694861,112.4510416,5.683625274,44.8677357
39.87775706,0.605109321,27.36441795,135.8674291,5.641908047,16.15189357
23.39364633,0.97843214,46.67631955,142.9197212,5.355908054,23.10177467
44.43595461,2.21283567,25.49161123,146.2922913,6.93575449,22.80603145
44.10883085,0.416288005,20.03863242,139.8366638,6.875706882,22.62774139
24.09322395,0.393362063,50.3823064,121.2982272,4.502867436,35.75297454
27.48557812,1.285539972,50.26855169,134.0202984,5.815076289,27.23716874
22.50387494,0.763385299,34.87928519,115.6561444,2.616975467,53.47069029
26.79293997,1.46494706,36.33278081,114.6824249,2.54463607,55.18593416
40.39889474,1.183928043,44.80383129,135.5449657,4.879498433,17.55919362
29.45789018,1.143901855,35.46371459,144.0443062,7.401224142,31.30267767
22.20992418,0.368735129,30.85199795,112.689925,5.899998215,53.55557026
28.55563812,0.438519257,59.74470966,114.2401493,6.015298536,51.13295646
44.53458336,2.070588586,17.38202139,132.6242923,2.946039872,18.72345378
35.74208988,2.22611857,39.63639896,118.7284744,4.719826666,32.05176061
30.40402366,0.663240479,54.2931513,134.4727249,4.40474567,19.40781636
24.16346284,0.372305204,44.36075206,118.581753,6.697870081,46.85054614
44.65441993,0.228200013,54.04616495,114.659279,2.826944581,42.66828567
40.52122523,1.559914273,26.81673602,131.8229993,5.235146044,16.1428667
27.03693256,1.81684771,23.59964881,144.4878055,7.468109015,29.79561614
21.75171739,0.994743974,52.56361935,137.4048789,7.354759338,33.25447745
21.41563893,1.731222082,29.70572881,142.7490055,7.114022658,31.38740664
23.00945374,1.811101157,45.48411615,120.653407,4.249911878,46.01818886
34.51921459,2.344821475,17.38742892,145.4391461,7.646604144,32.67340535
43.21908553,0.255696731,47.79190627,125.081567,6.831803052,31.61502533
32.4185857,0.561500136,37.44913245,144.0979067,7.106847915,19.35966935
41.07363706,0.26446237,23.430582,128.8470236,7.594122766,26.21267359
31.1471655,2.18318544,34.7251982,120.7143059,7.622007594,34.27759551
37.71458864,2.002209184,44.84718129,120.4103532,3.44038978,34.98356175
38.29681843,1.479140969,10.59432044,132.7067154,2.766126271,23.71392227
24.34909265,0.300792184,41.87335294,113.1604108,6.145249661,50.51534888
29.03040147,0.755949661,37.07953891,147.2022478,5.37928374,19.99293034
35.93255391,0.814527635,21.01430839,120.8585398,3.964559034,26.05941714
21.7674152,1.44578367,47.6490537,123.4249927,6.106697041,40.42475889
29.03850469,0.719305346,25.17304923,119.3320621,2.371981264,44.69538373
33.36998666,0.275103673,23.84304658,110.1203184,2.283249899,60.15392393
44.90561233,1.853829524,33.56091745,137.7020095,4.125863505,17.46926189
31.86333907,0.817792508,43.80748392,133.622116,3.163079741,28.69602664
40.40141893,1.185698025,56.44229879,142.3857816,6.311336304,21.13161486
30.80168213,0.406399924,17.06786216,111.6404309,7.688131027,56.07078285
39.90976807,2.026115928,29.82340604,147.1462258,5.969764482,22.67631677
34.88537004,1.457276505,13.34947963,123.2354776,5.928706203,24.04137162
42.16488604,2.263805503,47.92753737,146.5227945,2.039573441,44.30087771
30.27356381,1.289131751,32.38664448,114.2852593,5.07366183,37.32838411
35.1076105,2.359421612,45.34645676,139.7568233,6.902607921,29.56032839
35.75046702,2.240483691,26.1097212,133.1743293,5.924722192,22.59810157
30.43457355,1.483503656,52.21586207,124.3276486,3.366694308,36.43856425
23.60780109,2.341344252,36.74140391,113.1656958,7.090851491,52.74776067
22.33898517,0.875412994,57.18039109,134.1894604,7.786260345,29.32309969
20.41678876,0.97754119,13.94073196,111.0575953,3.673957085,56.91315412
41.83835661,0.209147083,35.71384123,130.051284,3.242566053,22.4973924
25.91187281,1.514082176,48.3227623,134.168343,4.031161428,29.65577631
25.28766873,1.832617528,40.0076324,139.3009499,2.378949703,45.79876621
38.40088501,1.956446057,11.15970702,149.6533854,7.240596039,24.45087372
28.00040283,0.459559087,58.61693392,120.4037485,7.575796883,45.82163814
32.65111731,1.165981774,24.91318465,122.8955929,5.799818238,27.77750956
24.06277663,0.524471709,22.46389332,123.6458139,6.586008877,32.52307337
43.99364304,1.689105637,34.28299378,139.2633085,6.011904065,17.16452353
41.289535,0.479071294,37.10790538,147.2727707,4.264125376,20.28805735
41.59474057,2.269992841,48.31440688,148.97295,5.792254172,29.39385621
30.16934371,0.65352315,29.66368288,147.8324547,7.017921025,20.66275052
39.05903034,0.799365439,31.99801882,145.1753203,6.859444461,20.48199222
23.59690388,2.142175173,36.7479958,149.639095,2.486345159,55.43066132
20.21547506,1.200322264,29.71935499,125.0378291,4.775605763,34.91904345
20.49932331,0.15759027,55.72740396,147.9328528,4.383928784,18.48764562
34.66504344,1.287007003,52.56259833,140.4407985,6.512052475,24.65759745
31.38487263,0.302904005,32.74868475,116.7383944,5.008255637,35.35400601
32.95038372,2.464827325,10.00974312,111.8186075,4.098206651,44.13524285
20.18657851,1.511467769,55.04672478,118.5793583,6.238098564,49.9976135
30.56716549,0.715678282,16.21682867,141.150045,4.841471122,15.93624248
37.95170403,1.452922431,22.22562076,135.2678752,3.539744167,16.03170327
31.06734255,0.284481048,17.61806422,118.9742503,7.342501536,39.87321996
38.30548016,2.01973913,18.9907785,139.6768582,2.678287089,28.13535682
25.82547411,2.320787329,50.14387689,115.6528896,2.108526241,70.21880997
40.32855011,2.198666532,38.97507208,142.8736558,2.863466196,32.7276959
34.71078101,0.920218246,57.80475816,141.766439,2.981859521,29.97216682
25.26907749,0.881843487,21.57267562,148.9030388,5.2282532,21.03139029
25.9180119,0.184210267,34.28174541,116.0111826,5.749193004,44.38516702
35.70076161,1.663360861,58.87141845,146.2645198,4.691666804,29.33336284
40.74848983,1.383771482,51.32217571,123.6441065,3.225027472,29.61745651
30.39069455,1.202431291,46.43078396,126.6423946,2.793145393,35.38661274
26.45751073,2.278314288,19.44876007,128.7378025,4.952911815,34.05032782
41.67529017,0.502909363,48.47027005,135.0761621,5.392898526,17.45179474
36.73170729,0.12319904,27.37825613,149.7905348,3.82376823,18.46328375
31.20213718,0.275959485,36.52684485,133.9983521,3.322639684,20.76913178
32.19750488,0.636091451,40.45806065,147.0686346,2.483556361,25.94018201
25.1064117,0.179885318,40.46818558,120.2011281,2.157466922,45.96245809
35.67006575,1.306824906,46.3261736,125.9364665,2.634418585,34.31500142
28.96856276,0.853817093,43.08510463,130.1799812,6.452476474,27.2032001
44.89112942,0.533159219,13.41854397,122.9160796,4.064111901,19.61827864
32.00458788,1.90020178,32.8673513,149.0746841,2.164513492,46.76562409
32.14714015,0.590683183,43.20108034,139.0273422,5.048991631,18.31237302
34.14629469,1.750252242,24.79964911,129.1552541,5.216403601,20.63439062
42.91890008,0.938235774,25.65283436,140.052188,4.572132678,15.60585782
40.0204525,1.328386626,16.22837739,128.6977,2.664096872,25.69137767
31.27825174,2.341280896,30.9307493,110.6890131,6.529804386,46.68728104
37.96748165,0.189643924,59.34152172,131.7277363,6.134489529,27.75512977
34.65588747,1.300634818,24.26596806,135.0074088,4.36837483,21.0855166
32.30917622,2.150615105,36.57184463,149.2482967,4.28489214,37.4299918
24.80789432,1.511138196,47.16186264,111.6317139,2.93561069,66.20062508
31.59840659,0.764489241,10.67486354,130.4838783,6.521296083,16.86248729
26.14546468,1.054434724,55.02197798,113.9261903,5.597443426,50.16936632
42.87105375,1.732637509,29.32750924,115.9598361,2.514760673,33.42046775
28.38517034,2.237948546,53.45579934,134.4185336,4.268380751,36.80427184
43.80660036,0.198559297,11.94738294,119.2627085,7.421365655,35.37887024
33.32638225,0.271693173,17.28317759,139.9669645,4.71424761,14.30349063
35.78860947,0.880123657,26.12647272,130.5679477,3.949564996,18.46867368
33.57351111,0.658671243,27.27308865,118.7285154,5.862704453,35.11826871
23.23451542,0.735834127,52.38971115,129.7516671,3.217834266,33.0479314
29.39553048,0.631047997,10.56005577,110.0352691,5.142820389,45.60309114
22.47865281,0.569980117,42.05558882,144.5096017,6.017136521,19.29883695
35.5738511,0.41349752,16.56562181,110.5071351,7.129270496,52.02662951
31.17185488,2.341489916,51.16078254,110.2803957,6.155025817,49.63926083
39.44962429,0.446054713,48.9286633,134.4601577,4.306458783,21.1083042
25.51176202,0.590569059,34.99605137,148.940837,6.60680104,25.44925077
24.11415146,0.691037738,20.63436128,144.2373394,7.390399568,21.34743751
30.15830577,2.339235696,41.72476955,120.0807565,4.866581748,36.11559719
43.16463458,1.913713921,17.81291588,117.8666724,2.027004713,33.58732855
37.76054538,1.995278633,19.50118963,135.0444872,7.285508156,20.50956889
30.47309062,0.351419823,41.33449511,142.9055099,2.99265195,19.95178018
32.93180424,2.1071437,59.5614223,124.4831468,2.75795303,41.12926356
22.10532528,1.079663396,54.55304186,127.2941836,3.846071394,35.95618622
44.61439741,0.730775263,39.65536788,114.6195805,4.279902472,37.08929105
36.66018262,1.4818002,36.92683844,116.1130569,6.796260189,36.30228198
27.13510171,2.073238974,59.919244,132.7340638,4.335100311,37.57784662
34.64520986,1.968765163,37.36985738,114.1062458,2.292926998,51.96825591
22.73705915,2.235993958,31.0058261,118.081845,5.81577008,44.51277957
44.14591672,2.327517246,55.47777679,119.387081,6.027326141,24.13934829
24.3696247,0.671492971,21.70921479,127.7569813,6.885325525,27.19478531
36.20075795,1.117258946,14.87629951,111.8244786,4.393196484,41.53675223
26.13636156,0.135108494,41.70450172,129.9908389,2.516426457,29.12654161
37.93903457,2.210371982,14.79248169,147.1469763,5.318373666,25.51029268
39.42053418,0.470973164,28.65742685,110.9785464,2.725984295,48.89697583
36.83549322,2.16753955,31.17886928,135.2393946,2.102451938,36.73256437
35.36248651,0.890529573,37.37690335,143.4336946,6.671500831,21.26453582
42.31172735,0.983520616,59.58297729,122.4984337,4.420463602,29.53452745
21.96566777,0.193917411,21.04908617,115.2607418,5.150031032,44.15506162
28.27286914,0.884509095,28.78781893,111.7335915,5.977095217,48.63983237
26.20718699,2.232072839,16.61200622,135.7561224,4.406166,33.20735751
44.70034905,0.161313763,40.3806763,132.0893752,2.306789555,18.19680349
29.73474449,1.075185935,46.38365912,119.1717995,3.516461946,41.23386969
38.31531748,0.175359112,34.10384116,143.2646923,3.166047148,19.15285428
37.1181291,0.99021622,22.29156341,139.4202541,7.864364125,22.11968158
25.30203094,0.514337538,41.04441346,121.0571514,6.437032724,37.57492247
25.97494201,0.705324144,36.95788617,140.1345209,4.70929999,19.45784703
27.03211409,2.206236096,18.55928617,119.7997685,2.380204379,54.11795625
30.27818196,1.146518129,30.28409503,137.0106985,2.695103135,28.12347356
25.85812664,0.757115179,31.75985458,114.7418016,6.877397416,48.90383856
20.49128707,1.514412107,59.13088769,137.6895785,7.672694563,32.71961569
41.98482642,0.441056704,52.46429161,119.5509768,2.188101107,38.51152964
44.14024578,0.722539858,46.71853941,132.8987742,7.462382736,26.46121659
28.53925968,1.410995122,54.43885128,116.8985547,4.28338228,41.3985803
28.46267199,0.6700553,46.77422029,139.0386779,3.281795964,24.52830943
20.17729532,1.72990657,55.17009276,112.435183,2.613394144,74.67791712
37.00626721,1.279579125,12.72765574,116.6167115,6.630493652,29.68145421
40.63599739,1.952773769,32.80331046,117.3654592,4.813462911,27.59544939
