Timestamp,API_Gravity,Inlet_Temperature,Wash_Water_Rate,Inlet_Salt_PTB,Emulsion_Layer_Thickness,Grid_Voltage,Trip_Warning_60m
2026-06-19 00:31:00,31.33,133.98,5.46,32.97,10.73,15.09,0
2026-06-19 00:32:00,31.33,133.94,5.47,32.83,10.83,14.96,0
2026-06-19 00:33:00,31.27,133.76,5.5,33.02,10.67,14.9,0
2026-06-19 00:34:00,31.23,133.93,5.51,33.16,10.65,14.94,0
2026-06-19 00:35:00,31.26,133.88,5.43,33.15,10.54,14.96,0
2026-06-19 00:36:00,31.25,133.85,5.44,32.92,10.47,15.02,0
2026-06-19 00:37:00,31.3,133.71,5.38,33.02,10.3,15.04,0
2026-06-19 00:38:00,31.32,133.59,5.41,33.03,10.46,14.98,0
2026-06-19 00:39:00,31.33,133.81,5.43,32.9,10.61,14.99,0
2026-06-19 00:40:00,31.3,133.61,5.44,33.07,10.62,15.0,0
2026-06-19 00:41:00,31.29,133.43,5.43,33.11,10.61,15.04,0
2026-06-19 00:42:00,31.26,133.37,5.54,33.13,10.61,14.94,0
2026-06-19 00:43:00,31.23,133.43,5.65,33.12,10.56,14.95,0
2026-06-19 00:44:00,31.25,133.29,5.55,32.99,10.59,15.07,0
2026-06-19 00:45:00,31.28,133.06,5.53,33.0,10.68,15.06,0
2026-06-19 00:46:00,31.29,132.89,5.61,32.98,10.72,15.04,0
2026-06-19 00:47:00,31.26,132.84,5.66,33.14,10.8,14.87,0
2026-06-19 00:48:00,31.27,132.7,5.64,33.01,10.74,15.03,0
2026-06-19 00:49:00,31.22,133.04,5.7,33.1,10.82,14.99,0
2026-06-19 00:50:00,31.26,133.35,5.66,32.96,10.81,15.01,0
2026-06-19 00:51:00,31.22,133.53,5.62,32.94,10.85,14.95,0
2026-06-19 00:52:00,31.18,133.6,5.62,32.96,10.61,15.04,0
2026-06-19 00:53:00,31.19,133.66,5.64,32.95,10.57,15.0,0
2026-06-19 00:54:00,31.19,133.87,5.66,33.07,10.59,15.04,0
2026-06-19 00:55:00,31.19,133.89,5.67,33.03,10.58,15.11,0
2026-06-19 00:56:00,31.16,133.77,5.67,33.11,10.7,15.02,0
2026-06-19 00:57:00,31.19,134.1,5.66,33.09,10.82,15.04,0
2026-06-19 00:58:00,31.14,134.19,5.64,32.98,10.85,14.92,0
2026-06-19 00:59:00,31.09,134.41,5.63,33.16,10.89,15.0,0
2026-06-19 01:00:00,31.09,134.68,5.65,33.36,10.94,15.06,0
2026-06-19 01:01:00,31.05,134.42,5.6,33.38,10.96,14.99,0
2026-06-19 01:02:00,31.09,134.29,5.53,33.24,11.01,15.05,0
2026-06-19 01:03:00,31.05,134.27,5.53,33.21,11.08,14.92,0
2026-06-19 01:04:00,31.1,134.35,5.54,33.18,11.05,15.02,0
2026-06-19 01:05:00,31.13,134.49,5.52,33.27,11.02,15.03,0
2026-06-19 01:06:00,31.17,134.48,5.49,33.49,10.88,14.96,0
2026-06-19 01:07:00,31.23,134.68,5.5,33.75,10.73,14.92,0
2026-06-19 01:08:00,31.23,134.77,5.49,33.68,10.69,14.94,0
2026-06-19 01:09:00,31.2,134.86,5.49,33.76,10.55,15.04,0
2026-06-19 01:10:00,31.19,134.82,5.58,33.89,10.56,14.99,0
2026-06-19 01:11:00,31.18,134.87,5.49,33.91,10.65,14.99,0
2026-06-19 01:12:00,31.15,134.91,5.42,33.95,10.52,14.97,0
2026-06-19 01:13:00,31.16,135.06,5.41,34.13,10.51,15.02,0
2026-06-19 01:14:00,31.15,134.86,5.44,34.03,10.52,14.98,0
2026-06-19 01:15:00,31.13,134.97,5.41,34.09,10.3,15.0,0
2026-06-19 01:16:00,31.12,134.72,5.35,34.2,10.22,14.95,0
2026-06-19 01:17:00,31.14,134.59,5.34,34.01,10.4,14.97,0
2026-06-19 01:18:00,31.16,134.69,5.33,33.76,10.36,15.0,0
2026-06-19 01:19:00,31.12,134.56,5.24,33.81,10.35,15.01,0
2026-06-19 01:20:00,31.11,134.57,5.26,34.06,10.35,15.03,0
2026-06-19 01:21:00,31.1,134.43,5.25,34.1,10.36,14.96,0
2026-06-19 01:22:00,31.07,134.53,5.27,34.05,10.37,14.97,0
2026-06-19 01:23:00,31.06,134.54,5.29,34.02,10.46,14.9,0
2026-06-19 01:24:00,31.07,134.53,5.18,34.0,10.32,15.03,0
2026-06-19 01:25:00,31.08,134.7,5.18,34.21,10.26,15.01,0
2026-06-19 01:26:00,31.09,134.77,5.17,34.27,10.32,15.0,0
2026-06-19 01:27:00,31.06,134.84,5.15,34.48,10.17,15.02,0
2026-06-19 01:28:00,31.12,135.01,5.16,34.69,10.16,15.02,0
2026-06-19 01:29:00,31.14,135.19,5.14,34.83,10.13,14.98,0
2026-06-19 01:30:00,31.16,135.05,5.11,34.57,10.07,15.05,0
2026-06-19 01:31:00,31.19,135.16,5.09,34.68,10.06,15.0,0
2026-06-19 01:32:00,31.2,135.22,5.05,34.66,10.12,14.98,0
2026-06-19 01:33:00,31.24,135.42,5.06,34.52,10.15,15.01,0
2026-06-19 01:34:00,31.24,135.22,5.03,34.45,10.14,14.96,0
2026-06-19 01:35:00,31.24,135.12,5.01,34.4,10.17,15.06,0
2026-06-19 01:36:00,31.26,135.09,4.94,34.53,10.32,14.96,0
2026-06-19 01:37:00,31.3,135.3,4.88,34.36,10.45,14.96,0
2026-06-19 01:38:00,31.35,135.25,4.9,34.15,10.33,14.94,0
2026-06-19 01:39:00,31.37,135.24,4.96,34.04,10.28,15.05,0
2026-06-19 01:40:00,31.38,135.14,4.96,34.13,10.17,14.88,0
2026-06-19 01:41:00,31.4,135.26,5.05,33.95,10.32,14.93,0
2026-06-19 01:42:00,31.43,135.36,5.08,33.64,10.29,15.07,0
2026-06-19 01:43:00,31.47,135.27,5.06,33.57,10.22,14.98,0
2026-06-19 01:44:00,31.46,135.12,5.14,33.48,10.06,15.01,0
2026-06-19 01:45:00,31.5,135.23,5.1,33.52,10.08,15.01,0
2026-06-19 01:46:00,31.51,135.31,5.12,33.61,10.24,14.94,0
2026-06-19 01:47:00,31.53,135.21,5.13,33.64,10.36,15.0,0
2026-06-19 01:48:00,31.57,135.31,5.01,33.79,10.21,14.98,0
2026-06-19 01:49:00,31.59,135.4,4.99,33.84,10.26,15.01,0
2026-06-19 01:50:00,31.62,135.59,5.08,33.85,10.2,14.97,0
2026-06-19 01:51:00,31.61,135.71,5.05,33.64,10.15,15.03,0
2026-06-19 01:52:00,31.65,135.66,5.03,33.53,10.32,14.99,0
2026-06-19 01:53:00,31.67,135.54,5.05,33.31,10.22,15.0,0
2026-06-19 01:54:00,31.67,135.84,4.94,33.12,10.14,14.95,0
2026-06-19 01:55:00,31.71,135.76,4.98,33.17,9.98,15.0,0
2026-06-19 01:56:00,31.78,135.48,4.96,33.04,10.15,15.11,0
2026-06-19 01:57:00,31.75,135.29,4.91,33.2,10.05,15.0,0
2026-06-19 01:58:00,31.72,134.99,4.95,33.52,10.16,15.05,0
2026-06-19 01:59:00,31.8,135.17,4.98,33.32,10.26,15.1,0
2026-06-19 02:00:00,31.81,135.44,5.05,33.54,10.22,15.0,0
2026-06-19 02:01:00,31.82,135.48,5.07,33.56,10.36,15.01,0
2026-06-19 02:02:00,31.82,135.24,5.08,33.57,10.33,14.92,0
2026-06-19 02:03:00,31.85,135.41,5.09,33.36,10.23,15.0,0
2026-06-19 02:04:00,31.93,135.48,5.08,33.07,9.95,15.06,0
2026-06-19 02:05:00,31.91,135.66,5.03,33.03,9.98,15.01,0
2026-06-19 02:06:00,31.9,135.75,5.07,33.19,10.03,14.94,0
2026-06-19 02:07:00,31.89,135.54,5.06,33.15,9.83,15.05,0
2026-06-19 02:08:00,31.91,135.63,5.1,32.97,9.81,15.04,0
2026-06-19 02:09:00,31.95,135.4,5.07,32.96,9.76,15.08,0
2026-06-19 02:10:00,32.0,135.28,5.03,33.11,9.8,15.04,0
2026-06-19 02:11:00,32.02,135.43,5.03,33.15,9.82,15.01,0
2026-06-19 02:12:00,32.09,135.58,5.03,33.13,10.03,15.06,0
2026-06-19 02:13:00,32.07,135.44,5.04,33.21,10.15,14.98,0
2026-06-19 02:14:00,32.05,135.26,5.04,33.19,9.93,15.0,0
2026-06-19 02:15:00,32.09,135.26,5.09,33.41,10.08,15.03,0
2026-06-19 02:16:00,32.09,135.56,5.0,33.43,10.16,15.0,0
2026-06-19 02:17:00,32.05,135.65,4.98,33.31,10.04,14.97,0
2026-06-19 02:18:00,32.04,135.99,4.98,33.45,9.88,15.06,0
2026-06-19 02:19:00,32.05,135.97,4.98,33.07,10.01,14.95,0
2026-06-19 02:20:00,32.03,136.09,4.97,33.12,9.96,15.01,0
2026-06-19 02:21:00,32.0,136.04,4.92,33.03,9.92,14.97,0
2026-06-19 02:22:00,31.99,135.91,4.78,32.91,9.9,15.04,0
2026-06-19 02:23:00,31.96,135.77,4.83,32.78,10.1,15.03,0
2026-06-19 02:24:00,31.97,135.82,4.83,32.65,10.08,14.96,0
2026-06-19 02:25:00,31.91,136.01,4.88,32.56,10.0,14.93,0
2026-06-19 02:26:00,31.92,135.95,4.78,32.43,10.04,15.02,0
2026-06-19 02:27:00,31.93,136.16,4.73,32.39,10.09,14.99,0
2026-06-19 02:28:00,31.93,136.43,4.72,32.38,10.21,14.94,0
2026-06-19 02:29:00,31.96,136.55,4.65,32.2,10.37,15.06,0
2026-06-19 02:30:00,31.92,136.59,4.63,32.04,10.47,14.98,0
2026-06-19 02:31:00,31.9,136.49,4.68,31.99,10.32,14.98,0
2026-06-19 02:32:00,31.88,136.67,4.64,32.06,10.35,15.04,0
2026-06-19 02:33:00,31.91,136.49,4.7,31.86,10.2,14.93,0
2026-06-19 02:34:00,31.91,136.58,4.66,31.68,10.04,15.02,0
2026-06-19 02:35:00,31.97,136.38,4.7,31.72,10.15,15.02,0
2026-06-19 02:36:00,31.95,136.21,4.67,31.67,10.15,15.0,0
2026-06-19 02:37:00,31.91,136.2,4.74,31.54,10.14,14.98,0
2026-06-19 02:38:00,31.96,136.3,4.75,31.41,10.18,15.05,0
2026-06-19 02:39:00,31.92,136.44,4.78,31.29,10.32,14.91,0
2026-06-19 02:40:00,31.93,136.43,4.73,31.13,10.43,14.97,0
2026-06-19 02:41:00,31.9,136.36,4.7,31.29,10.47,15.07,0
2026-06-19 02:42:00,31.84,136.24,4.72,31.18,10.44,15.04,0
2026-06-19 02:43:00,31.83,136.34,4.75,31.09,10.48,15.06,0
2026-06-19 02:44:00,31.86,136.43,4.7,31.21,10.53,15.0,0
2026-06-19 02:45:00,31.82,136.45,4.77,31.08,10.6,15.02,0
2026-06-19 02:46:00,31.83,136.49,4.78,31.31,10.59,15.06,0
2026-06-19 02:47:00,31.86,136.72,4.8,31.28,10.67,14.97,0
2026-06-19 02:48:00,31.82,136.86,4.82,31.46,10.68,14.97,0
2026-06-19 02:49:00,31.81,136.64,4.76,31.45,10.65,15.01,0
2026-06-19 02:50:00,31.86,136.77,4.83,31.6,10.71,15.01,0
2026-06-19 02:51:00,31.87,136.97,4.91,31.82,10.93,15.05,0
2026-06-19 02:52:00,31.87,136.83,4.89,31.87,10.92,14.98,0
2026-06-19 02:53:00,31.88,136.97,4.99,31.79,11.06,14.96,0
2026-06-19 02:54:00,31.86,137.41,5.0,31.68,10.97,15.08,0
2026-06-19 02:55:00,31.89,137.47,5.01,31.74,11.03,15.02,0
2026-06-19 02:56:00,31.92,137.42,5.0,31.75,11.11,14.99,0
2026-06-19 02:57:00,31.92,137.39,4.99,31.63,11.06,14.96,0
2026-06-19 02:58:00,31.93,137.4,5.09,31.8,11.09,15.06,0
2026-06-19 02:59:00,31.9,137.15,5.13,31.77,10.97,15.04,0
2026-06-19 03:00:00,31.86,136.9,5.14,31.53,10.9,14.98,0
2026-06-19 03:01:00,31.85,136.93,5.11,31.52,10.95,15.04,0
2026-06-19 03:02:00,31.84,136.91,5.09,31.47,11.0,15.0,0
2026-06-19 03:03:00,31.87,137.0,5.08,31.55,10.97,15.03,0
2026-06-19 03:04:00,31.9,136.95,5.03,31.13,10.94,15.01,0
2026-06-19 03:05:00,31.9,136.95,5.04,30.87,11.15,15.0,0
2026-06-19 03:06:00,31.94,137.08,5.11,31.1,11.21,14.96,0
2026-06-19 03:07:00,31.91,136.73,5.18,31.09,11.14,14.84,0
2026-06-19 03:08:00,31.94,136.59,5.08,31.06,11.02,15.05,0
2026-06-19 03:09:00,31.92,136.5,5.08,31.13,11.16,15.0,0
2026-06-19 03:10:00,31.95,136.47,4.97,30.97,11.12,14.98,0
2026-06-19 03:11:00,31.95,136.25,5.02,30.92,11.19,15.0,0
2026-06-19 03:12:00,31.89,136.11,5.01,30.92,11.15,14.99,0
2026-06-19 03:13:00,31.91,136.21,5.12,30.74,11.27,14.9,0
2026-06-19 03:14:00,31.94,136.27,5.14,30.66,11.39,15.01,0
2026-06-19 03:15:00,31.92,135.84,5.09,30.38,11.46,15.05,0
2026-06-19 03:16:00,31.91,135.81,5.02,30.57,11.46,15.02,0
2026-06-19 03:17:00,31.9,135.78,5.02,30.42,11.31,14.9,0
2026-06-19 03:18:00,31.84,135.64,5.04,30.31,11.25,14.91,0
2026-06-19 03:19:00,31.77,135.62,5.02,30.48,11.3,14.97,0
2026-06-19 03:20:00,31.81,135.67,5.01,30.5,11.26,14.91,0
2026-06-19 03:21:00,31.79,135.77,4.97,30.48,11.39,15.02,0
2026-06-19 03:22:00,31.84,135.79,4.98,30.42,11.44,14.96,0
2026-06-19 03:23:00,31.88,135.88,4.96,30.44,11.52,15.06,0
2026-06-19 03:24:00,31.93,135.88,4.93,30.24,11.54,15.09,0
2026-06-19 03:25:00,31.91,135.53,4.87,30.51,11.43,15.04,0
2026-06-19 03:26:00,31.86,135.51,4.96,30.33,11.41,15.0,0
2026-06-19 03:27:00,31.82,135.32,4.91,30.29,11.3,14.95,0
2026-06-19 03:28:00,31.81,135.34,4.95,30.07,11.46,15.0,0
2026-06-19 03:29:00,31.74,135.3,4.94,30.32,11.51,14.96,0
2026-06-19 03:30:00,31.72,135.26,4.95,30.13,11.46,14.93,0
2026-06-19 03:31:00,31.72,135.14,4.95,30.0,11.45,14.98,0
2026-06-19 03:32:00,31.68,135.08,4.93,30.11,11.31,14.94,0
2026-06-19 03:33:00,31.64,135.12,4.92,30.06,11.41,14.99,0
2026-06-19 03:34:00,31.64,134.99,4.87,29.79,11.59,14.96,0
2026-06-19 03:35:00,31.65,134.89,4.95,29.8,11.59,14.96,0
2026-06-19 03:36:00,31.62,134.63,4.94,29.9,11.68,15.0,0
2026-06-19 03:37:00,31.63,134.67,4.97,29.88,11.63,15.03,0
2026-06-19 03:38:00,31.63,134.48,5.01,29.75,11.67,15.05,0
2026-06-19 03:39:00,31.63,134.49,5.03,29.71,11.5,14.97,0
2026-06-19 03:40:00,31.61,134.6,5.06,29.81,11.58,14.98,0
2026-06-19 03:41:00,31.57,134.79,5.0,30.09,11.7,14.92,0
2026-06-19 03:42:00,31.62,134.74,4.91,30.04,11.71,15.08,0
2026-06-19 03:43:00,31.64,134.84,4.82,30.02,11.69,15.09,0
2026-06-19 03:44:00,31.67,134.84,4.77,30.16,11.56,14.99,0
2026-06-19 03:45:00,31.67,134.56,4.8,30.25,11.6,15.03,0
2026-06-19 03:46:00,31.66,134.34,4.93,30.39,11.72,14.93,0
2026-06-19 03:47:00,31.67,134.47,5.02,30.3,11.56,15.01,0
2026-06-19 03:48:00,31.62,134.64,5.09,30.22,11.5,14.98,0
2026-06-19 03:49:00,31.58,134.33,5.04,30.09,11.38,15.02,0
2026-06-19 03:50:00,31.56,134.38,5.09,29.93,11.44,15.02,0
2026-06-19 03:51:00,31.55,134.43,5.1,29.89,11.42,14.98,0
2026-06-19 03:52:00,31.52,134.31,5.03,29.9,11.47,14.94,0
2026-06-19 03:53:00,31.53,134.19,5.11,29.64,11.53,15.1,0
2026-06-19 03:54:00,31.53,134.04,5.08,29.64,11.52,15.0,0
2026-06-19 03:55:00,31.57,133.75,5.17,29.51,11.49,14.96,0
2026-06-19 03:56:00,31.65,133.6,5.2,29.55,11.46,14.97,0
2026-06-19 03:57:00,31.61,133.71,5.18,29.63,11.36,15.02,0
2026-06-19 03:58:00,31.61,133.67,5.11,29.58,11.62,14.94,0
2026-06-19 03:59:00,31.61,133.79,5.12,29.66,11.6,15.02,0
2026-06-19 04:00:00,31.61,133.49,5.18,29.52,11.71,14.98,0
2026-06-19 04:01:00,31.58,133.56,5.19,29.53,11.81,15.06,0
2026-06-19 04:02:00,31.55,133.69,5.24,29.37,11.98,14.95,0
2026-06-19 04:03:00,31.56,133.3,5.23,29.48,12.03,15.06,0
2026-06-19 04:04:00,31.53,133.23,5.21,29.41,11.96,14.96,0
2026-06-19 04:05:00,31.53,133.29,5.19,29.33,12.01,14.97,0
2026-06-19 04:06:00,31.53,133.5,5.22,29.2,12.06,15.05,0
2026-06-19 04:07:00,31.53,133.3,5.19,29.48,11.96,14.95,0
2026-06-19 04:08:00,31.5,133.51,5.17,29.32,11.93,14.98,0
2026-06-19 04:09:00,31.51,133.59,5.09,29.28,11.99,15.03,0
2026-06-19 04:10:00,31.48,133.44,5.1,29.24,11.99,15.04,0
2026-06-19 04:11:00,31.48,133.6,5.08,29.09,12.01,14.97,0
2026-06-19 04:12:00,31.52,133.95,5.01,28.88,12.23,14.99,0
2026-06-19 04:13:00,31.53,133.91,4.99,28.79,12.28,14.97,0
2026-06-19 04:14:00,31.54,133.85,4.99,28.88,12.27,15.07,0
2026-06-19 04:15:00,31.56,133.71,5.01,29.01,12.27,15.01,0
2026-06-19 04:16:00,31.52,134.0,5.04,29.06,12.21,15.0,0
2026-06-19 04:17:00,31.57,133.89,5.05,28.81,12.09,14.98,0
2026-06-19 04:18:00,31.54,133.75,5.0,28.78,12.05,15.03,0
2026-06-19 04:19:00,31.56,133.66,5.02,29.07,12.07,15.04,0
2026-06-19 04:20:00,31.59,133.58,4.99,29.05,12.06,15.05,0
2026-06-19 04:21:00,31.56,133.5,4.96,28.9,11.8,15.09,0
2026-06-19 04:22:00,31.59,133.39,4.92,28.79,11.9,14.99,0
2026-06-19 04:23:00,31.6,133.29,4.9,28.71,12.13,14.99,0
2026-06-19 04:24:00,31.66,133.32,4.94,28.82,11.95,15.04,0
2026-06-19 04:25:00,31.66,133.53,4.97,28.74,11.88,14.93,0
2026-06-19 04:26:00,31.66,133.39,5.0,28.92,11.92,14.96,0
2026-06-19 04:27:00,31.64,133.2,5.06,28.86,11.91,14.91,0
2026-06-19 04:28:00,31.59,133.26,5.0,28.9,11.84,15.06,0
2026-06-19 04:29:00,31.58,133.35,5.0,28.75,11.82,15.06,0
2026-06-19 04:30:00,31.57,133.59,4.99,28.89,11.84,14.99,0
2026-06-19 04:31:00,31.58,133.81,5.01,28.93,11.82,14.93,0
2026-06-19 04:32:00,31.54,133.57,5.03,29.28,11.77,14.98,0
2026-06-19 04:33:00,31.53,133.28,4.95,29.27,11.95,14.96,0
2026-06-19 04:34:00,31.55,133.37,5.01,29.16,11.95,14.93,0
2026-06-19 04:35:00,31.56,133.46,4.99,29.18,11.95,14.98,0
2026-06-19 04:36:00,31.51,133.69,5.0,29.09,11.89,14.96,0
2026-06-19 04:37:00,31.53,133.76,5.02,29.29,11.88,14.96,0
2026-06-19 04:38:00,31.52,133.68,5.01,28.83,11.97,14.96,0
2026-06-19 04:39:00,31.52,133.84,4.96,28.87,11.9,14.98,0
2026-06-19 04:40:00,31.44,133.69,4.97,28.92,11.93,15.01,0
2026-06-19 04:41:00,31.49,134.0,4.96,28.8,11.75,15.01,0
2026-06-19 04:42:00,31.49,134.05,4.96,28.96,11.74,14.97,0
2026-06-19 04:43:00,31.45,133.94,4.95,29.07,11.76,15.03,0
2026-06-19 04:44:00,31.46,133.81,4.98,29.11,11.59,15.04,0
2026-06-19 04:45:00,31.47,133.85,5.07,28.83,11.59,15.02,0
2026-06-19 04:46:00,31.5,133.84,5.15,28.67,11.6,14.9,0
2026-06-19 04:47:00,31.49,133.83,5.19,28.97,11.55,14.96,0
2026-06-19 04:48:00,31.49,133.64,5.22,28.97,11.43,15.05,0
2026-06-19 04:49:00,31.47,133.62,5.15,29.19,11.55,15.05,0
2026-06-19 04:50:00,31.49,133.75,5.15,28.97,11.56,14.94,0
2026-06-19 04:51:00,31.47,133.64,5.17,28.83,11.59,15.02,0
2026-06-19 04:52:00,31.44,133.69,5.07,28.76,11.62,14.97,0
2026-06-19 04:53:00,31.44,133.86,5.16,28.81,11.62,15.01,0
2026-06-19 04:54:00,31.4,133.96,5.16,28.97,11.44,15.05,0
2026-06-19 04:55:00,31.45,133.79,5.12,28.9,11.39,15.05,0
2026-06-19 04:56:00,31.51,133.84,5.06,29.17,11.29,14.97,0
2026-06-19 04:57:00,31.49,134.07,5.08,29.26,11.25,15.03,0
2026-06-19 04:58:00,31.45,134.15,5.1,29.21,11.21,15.11,0
2026-06-19 04:59:00,31.46,134.33,5.16,29.21,11.19,14.93,0
2026-06-19 05:00:00,31.44,134.48,5.12,29.2,11.17,14.9,0
2026-06-19 05:01:00,31.48,134.31,5.11,29.2,11.06,15.01,0
2026-06-19 05:02:00,31.45,134.58,5.11,29.11,11.07,15.04,0
2026-06-19 05:03:00,31.47,134.77,5.08,29.05,11.05,15.04,0
2026-06-19 05:04:00,31.47,134.73,5.04,29.0,11.01,15.07,0
2026-06-19 05:05:00,31.45,134.92,5.14,28.94,10.99,14.95,0
2026-06-19 05:06:00,31.46,134.9,5.19,28.98,10.9,15.1,0
2026-06-19 05:07:00,31.49,134.89,5.19,29.03,10.91,15.07,0
2026-06-19 05:08:00,31.49,134.76,5.21,29.08,10.93,15.06,0
2026-06-19 05:09:00,31.49,134.6,5.26,29.14,10.96,15.02,0
2026-06-19 05:10:00,31.46,134.63,5.22,29.12,11.04,15.0,0
2026-06-19 05:11:00,31.5,134.59,5.17,29.09,11.13,15.01,0
2026-06-19 05:12:00,31.53,134.37,5.16,28.87,11.26,14.96,0
2026-06-19 05:13:00,31.51,134.43,5.21,28.77,11.29,14.99,0
2026-06-19 05:14:00,31.51,134.51,5.32,28.8,11.33,14.97,0
2026-06-19 05:15:00,31.55,134.55,5.3,28.74,11.15,15.08,0
2026-06-19 05:16:00,31.52,134.6,5.25,28.62,11.08,15.1,0
2026-06-19 05:17:00,31.54,134.66,5.26,29.05,10.91,15.05,0
2026-06-19 05:18:00,31.52,134.69,5.25,29.16,10.78,15.05,0
2026-06-19 05:19:00,31.57,134.74,5.31,29.26,10.65,14.9,0
2026-06-19 05:20:00,31.57,134.82,5.32,29.1,10.68,14.99,0
2026-06-19 05:21:00,31.61,134.73,5.34,29.06,10.56,15.08,0
2026-06-19 05:22:00,31.59,134.55,5.32,28.91,10.38,14.9,0
2026-06-19 05:23:00,31.55,134.6,5.33,28.86,10.44,15.1,0
2026-06-19 05:24:00,31.54,134.62,5.26,28.88,10.36,15.07,0
2026-06-19 05:25:00,31.55,134.69,5.24,28.94,10.33,14.97,0
2026-06-19 05:26:00,31.53,134.86,5.21,29.0,10.23,14.99,0
2026-06-19 05:27:00,31.55,134.86,5.22,28.98,10.17,15.03,0
2026-06-19 05:28:00,31.55,134.84,5.2,28.93,10.15,14.99,0
2026-06-19 05:29:00,31.48,134.91,5.14,28.85,10.22,15.02,0
2026-06-19 05:30:00,31.5,134.76,5.16,28.86,10.21,14.92,0
2026-06-19 05:31:00,31.47,134.76,5.18,28.89,10.33,14.88,0
2026-06-19 05:32:00,31.46,134.75,5.23,28.98,10.22,15.04,0
2026-06-19 05:33:00,31.51,134.88,5.22,28.93,10.28,15.02,0
2026-06-19 05:34:00,31.56,134.81,5.19,28.92,10.43,15.09,0
2026-06-19 05:35:00,31.54,134.83,5.15,28.73,10.33,15.12,0
2026-06-19 05:36:00,31.56,134.81,5.17,28.66,10.17,15.02,0
2026-06-19 05:37:00,31.54,134.43,5.19,28.84,10.04,14.95,0
2026-06-19 05:38:00,31.53,134.36,5.16,28.5,9.79,14.99,0
2026-06-19 05:39:00,31.52,134.36,5.15,28.49,9.83,14.93,0
2026-06-19 05:40:00,31.46,134.23,5.16,28.48,9.79,15.05,0
2026-06-19 05:41:00,31.47,134.22,5.16,28.4,9.76,14.9,0
2026-06-19 05:42:00,31.47,134.42,5.16,28.13,9.83,15.0,0
2026-06-19 05:43:00,31.45,134.57,5.23,28.11,9.71,15.06,0
2026-06-19 05:44:00,31.49,134.29,5.17,28.23,9.89,14.94,0
2026-06-19 05:45:00,31.47,134.41,5.15,28.33,10.0,14.95,0
2026-06-19 05:46:00,31.45,134.49,5.23,28.31,9.96,14.98,0
2026-06-19 05:47:00,31.47,134.48,5.24,28.51,10.07,15.03,0
2026-06-19 05:48:00,31.42,134.13,5.2,28.57,10.07,15.05,0
2026-06-19 05:49:00,31.45,134.26,5.21,28.29,9.89,15.19,0
2026-06-19 05:50:00,31.43,134.19,5.22,28.36,10.03,15.0,0
2026-06-19 05:51:00,31.46,134.23,5.27,28.55,10.19,14.92,0
2026-06-19 05:52:00,31.5,134.09,5.31,28.56,10.33,15.04,0
2026-06-19 05:53:00,31.52,133.98,5.28,28.48,10.36,15.11,0
2026-06-19 05:54:00,31.5,134.13,5.28,28.55,10.47,15.04,0
2026-06-19 05:55:00,31.46,134.38,5.31,28.46,10.47,14.92,0
2026-06-19 05:56:00,31.41,134.31,5.27,28.29,10.41,15.13,0
2026-06-19 05:57:00,31.45,134.55,5.27,28.18,10.28,14.89,0
2026-06-19 05:58:00,31.44,134.48,5.18,28.15,10.26,15.07,0
2026-06-19 05:59:00,31.42,134.42,5.19,28.21,10.37,15.0,0
2026-06-19 06:00:00,31.42,134.21,5.2,28.39,10.34,15.02,0
2026-06-19 06:01:00,31.45,134.29,5.18,28.46,10.24,15.0,0
2026-06-19 06:02:00,31.47,134.26,5.22,27.98,10.18,15.04,0
2026-06-19 06:03:00,31.49,134.25,5.27,27.95,10.03,14.97,0
2026-06-19 06:04:00,31.51,134.19,5.22,27.61,10.14,15.0,0
2026-06-19 06:05:00,31.51,134.05,5.27,27.6,10.18,15.0,0
2026-06-19 06:06:00,31.52,134.15,5.28,27.6,10.16,15.02,0
2026-06-19 06:07:00,31.53,134.14,5.24,27.61,10.16,14.99,0
2026-06-19 06:08:00,31.53,134.27,5.3,27.91,10.14,15.01,0
2026-06-19 06:09:00,31.55,134.13,5.3,27.94,10.21,14.97,0
2026-06-19 06:10:00,31.56,134.17,5.25,27.8,10.18,14.98,0
2026-06-19 06:11:00,31.53,134.49,5.21,27.79,10.12,14.95,0
2026-06-19 06:12:00,31.55,134.39,5.22,27.74,10.07,15.01,0
2026-06-19 06:13:00,31.55,134.32,5.24,27.6,9.95,15.04,0
2026-06-19 06:14:00,31.57,134.25,5.29,27.77,9.95,15.09,0
2026-06-19 06:15:00,31.57,134.1,5.31,27.94,9.94,15.04,0
2026-06-19 06:16:00,31.59,134.35,5.25,27.94,9.96,15.01,0
2026-06-19 06:17:00,31.59,134.01,5.22,28.22,9.9,14.97,0
2026-06-19 06:18:00,31.61,133.83,5.33,28.17,9.9,15.05,0
2026-06-19 06:19:00,31.59,133.9,5.42,28.25,9.87,15.07,0
2026-06-19 06:20:00,31.58,133.8,5.43,28.31,9.84,14.99,0
2026-06-19 06:21:00,31.6,133.8,5.47,28.45,9.82,15.04,0
2026-06-19 06:22:00,31.59,133.8,5.49,28.67,9.82,15.02,0
2026-06-19 06:23:00,31.66,133.88,5.56,28.61,9.73,15.06,0
2026-06-19 06:24:00,31.67,133.9,5.59,28.66,9.73,14.89,0
2026-06-19 06:25:00,31.67,133.85,5.59,28.95,9.64,15.08,0
2026-06-19 06:26:00,31.7,133.87,5.66,28.79,9.69,15.05,0
